Agency,Agency_Type,Distribution_Channel,Product_Name,Duration,Destination,Net_Sales,Commision,Age
7,1,1,1,17,129,29.0,0.0,34
7,1,1,1,8,102,39.0,0.0,36
7,1,1,1,18,26,34.0,0.0,36
7,1,1,1,21,79,20.0,0.0,36
7,1,1,1,30,26,33.0,0.0,36
7,1,1,1,52,102,20.0,0.0,36
7,1,1,1,14,129,27.0,0.0,36
7,1,1,1,40,41,101.0,0.0,36
7,1,1,1,33,57,20.0,0.0,33
7,1,1,1,59,57,41.0,0.0,36
7,1,1,10,15,129,37.0,0.0,33
7,1,1,10,10,129,10.0,0.0,43
7,1,1,10,44,129,15.0,0.0,36
7,1,1,10,10,56,12.0,0.0,37
7,1,1,10,25,102,13.0,0.0,36
7,1,1,10,25,79,10.0,0.0,34
7,1,1,10,75,139,57.0,0.0,36
7,1,1,10,1,118,15.0,0.0,36
7,1,1,10,39,129,12.0,0.0,36
7,1,1,10,68,118,28.0,0.0,36
7,1,1,10,1,79,20.0,0.0,36
7,1,1,10,7,57,46.0,0.0,36
7,1,1,10,31,21,0.0,0.0,36
7,1,1,10,46,140,40.0,0.0,35
7,1,1,10,94,88,11.0,0.0,36
7,1,1,10,7,53,31.0,0.0,36
7,1,1,10,121,88,13.0,0.0,36
7,1,1,10,10,129,22.0,0.0,36
7,1,1,10,118,63,33.0,0.0,36
7,1,1,10,87,56,53.0,0.0,50
7,1,1,10,14,44,13.0,0.0,36
7,1,1,10,9,26,31.0,0.0,36
7,1,1,10,66,26,19.0,0.0,36
7,1,1,10,89,140,62.0,0.0,49
7,1,1,10,11,102,58.0,0.0,36
7,1,1,10,4,79,22.0,0.0,50
7,1,1,10,61,140,80.0,0.0,20
7,1,1,10,4,79,23.0,0.0,53
7,1,1,10,24,56,39.0,0.0,36
7,1,1,10,39,56,12.0,0.0,36
7,1,1,10,10,118,17.0,0.0,36
7,1,1,10,23,44,10.0,0.0,36
7,1,1,10,73,63,34.0,0.0,31
7,1,1,10,4,68,70.0,0.0,36
7,1,1,10,22,139,76.0,0.0,36
7,1,1,10,7,102,40.0,0.0,36
7,1,1,10,16,129,38.0,0.0,36
7,1,1,10,42,68,33.0,0.0,36
7,1,1,10,9,139,68.0,0.0,36
7,1,1,0,3,26,29.0,0.0,36
7,1,1,0,48,122,70.0,0.0,36
7,1,1,0,1,53,20.0,0.0,26
7,1,1,0,65,118,21.0,0.0,36
7,1,1,0,67,57,20.0,0.0,33
7,1,1,0,68,23,112.0,0.0,25
7,1,1,0,18,145,20.0,0.0,36
7,1,1,0,5,139,44.0,0.0,36
7,1,1,0,10,63,57.0,0.0,36
7,1,1,0,17,8,20.0,0.0,36
7,1,1,0,13,118,61.0,0.0,36
8,0,1,25,24,56,72.0,28.8,118
8,0,1,25,6,56,31.0,12.4,118
10,1,1,25,27,57,28.0,10.64,48
10,1,1,25,27,57,28.0,10.64,48
10,1,1,15,28,91,130.0,49.4,48
10,1,1,15,73,96,72.0,27.36,48
12,0,1,25,3,19,15.0,6.0,84
12,0,1,25,15,19,31.0,12.4,29
13,0,1,22,93,118,2.47,0.69,48
9,0,1,8,42,129,22.0,7.7,59
9,0,1,8,8,129,22.0,7.7,60
9,0,1,8,7,71,18.0,6.3,54
9,0,1,8,5,8,26.0,9.1,38
9,0,1,8,24,26,26.0,9.1,53
9,0,1,8,22,53,26.0,9.1,57
9,0,1,8,6,53,26.0,9.1,45
9,0,1,8,15,145,22.0,7.7,59
9,0,1,8,13,57,22.0,7.7,40
9,0,1,8,10,26,22.0,7.7,56
9,0,1,8,12,79,18.0,6.3,47
9,0,1,8,15,102,22.0,7.7,48
9,0,1,8,18,102,30.0,10.5,52
9,0,1,8,18,102,22.0,7.7,52
9,0,1,8,7,145,18.0,6.3,34
9,0,1,8,52,26,44.0,15.4,48
9,0,1,8,45,57,18.0,6.3,36
9,0,1,8,14,129,22.0,7.7,58
9,0,1,25,39,68,69.0,24.15,48
9,0,1,25,18,4,58.0,20.3,48
9,0,1,25,7,68,45.0,15.75,53
9,0,1,25,177,4,0.0,15.75,30
9,0,1,25,45,23,183.0,64.05,63
9,0,1,25,126,140,121.0,42.35,27
9,0,1,25,86,40,109.0,38.15,43
4,1,0,12,102,79,29.0,9.57,25
7,1,0,1,67,122,104.0,0.0,118
9,0,1,25,2,129,26.0,9.1,118
4,1,0,12,86,26,50.0,16.5,72
1,0,1,25,62,53,61.0,21.35,118
2,0,1,9,50,118,53.5,13.38,36
2,0,1,9,13,118,94.0,23.5,29
2,0,1,9,163,118,17.0,4.25,78
2,0,1,9,17,118,13.5,3.38,27
2,0,1,9,100,118,11.5,2.88,51
2,0,1,9,23,118,34.5,8.63,28
2,0,1,9,24,118,72.0,18.0,30
2,0,1,9,3,118,13.5,3.38,26
2,0,1,9,28,118,34.5,8.63,73
2,0,1,9,24,118,72.0,18.0,39
2,0,1,9,132,118,29.5,7.38,59
2,0,1,9,11,118,47.0,11.75,33
2,0,1,9,6,118,13.5,3.38,74
2,0,1,9,16,118,29.5,7.38,25
2,0,1,9,13,118,29.5,7.38,30
2,0,1,9,12,118,29.5,7.38,30
2,0,1,9,12,118,29.5,7.38,29
2,0,1,9,31,118,77.0,19.25,25
2,0,1,9,15,118,29.5,7.38,23
2,0,1,9,5,118,13.5,3.38,33
2,0,1,17,145,118,18.5,4.63,38
2,0,1,17,21,118,72.0,18.0,37
2,0,1,17,10,118,33.5,8.38,28
2,0,1,17,8,118,25.0,6.25,27
2,0,1,17,44,118,63.5,15.88,25
2,0,1,17,17,118,49.5,12.38,58
2,0,1,17,30,118,67.0,16.75,53
2,0,1,17,30,118,84.5,21.13,31
2,0,1,17,4,118,18.5,4.63,34
2,0,1,4,373,118,252.85,63.21,56
2,0,1,4,365,118,187.85,46.96,42
2,0,1,4,365,118,187.85,46.96,28
2,0,1,4,365,118,252.85,63.21,48
2,0,1,4,364,118,252.85,63.21,67
6,1,1,16,18,4,39.6,23.76,30
6,1,1,16,25,4,39.6,23.76,30
6,1,1,16,4,79,29.7,17.82,45
6,1,1,16,7,79,49.5,29.7,38
6,1,1,16,9,79,19.8,11.88,32
6,1,1,16,9,4,49.5,29.7,62
6,1,1,16,10,129,29.7,17.82,44
6,1,1,16,57,139,89.1,53.46,31
6,1,1,16,129,4,49.5,29.7,45
6,1,1,16,63,23,69.3,41.58,45
6,1,1,16,38,63,39.6,23.76,32
6,1,1,16,8,129,29.7,17.82,45
6,1,1,16,4,129,19.8,11.88,40
6,1,1,16,118,122,0.0,5.94,31
6,1,1,16,57,4,59.4,35.64,61
6,1,1,16,18,61,0.0,23.76,33
6,1,1,16,18,61,39.6,23.76,33
6,1,1,16,57,4,59.4,35.64,28
6,1,1,16,128,57,39.6,23.76,31
6,1,1,16,195,139,29.7,17.82,27
6,1,1,16,12,139,39.6,23.76,55
6,1,1,16,34,129,59.4,35.64,45
6,1,1,16,22,4,59.4,35.64,34
6,1,1,16,9,57,39.6,23.76,45
6,1,1,16,2,79,9.9,5.94,47
6,1,1,16,7,79,29.7,17.82,33
6,1,1,16,96,139,49.5,29.7,31
6,1,1,16,142,129,29.7,17.82,52
6,1,1,16,54,129,49.5,29.7,39
6,1,1,16,17,4,138.6,83.16,31
6,1,1,16,18,139,128.7,77.22,33
7,1,1,1,8,118,20.0,0.0,51
7,1,1,1,33,53,20.0,0.0,36
7,1,1,1,24,129,38.0,0.0,36
7,1,1,1,27,57,24.0,0.0,36
7,1,1,1,9,129,23.0,0.0,37
7,1,1,1,14,79,20.0,0.0,36
7,1,1,1,7,53,37.0,0.0,36
7,1,1,1,7,26,80.0,0.0,36
7,1,1,1,198,101,112.0,0.0,46
7,1,1,1,68,29,151.0,0.0,36
7,1,1,1,25,125,112.0,0.0,36
7,1,1,1,31,123,32.0,0.0,36
7,1,1,1,16,102,41.0,0.0,36
7,1,1,1,11,96,29.0,0.0,36
7,1,1,1,7,129,20.0,0.0,37
7,1,1,1,6,53,44.0,0.0,36
7,1,1,1,79,56,35.0,0.0,36
7,1,1,1,142,63,29.0,0.0,36
7,1,1,1,63,129,51.0,0.0,36
7,1,1,1,86,140,112.0,0.0,44
7,1,1,1,80,26,32.0,0.0,36
7,1,1,1,11,4,67.0,0.0,33
7,1,1,1,19,140,104.0,0.0,52
7,1,1,1,101,145,31.0,0.0,36
7,1,1,1,14,26,44.0,0.0,36
7,1,1,1,10,88,28.0,0.0,36
7,1,1,10,4,129,23.0,0.0,36
7,1,1,10,5,102,0.0,0.0,48
7,1,1,10,4,102,80.0,0.0,48
7,1,1,10,48,140,10.0,0.0,46
7,1,1,10,5,140,17.0,0.0,51
7,1,1,10,8,57,27.0,0.0,36
7,1,1,10,161,129,15.0,0.0,36
7,1,1,10,50,98,11.0,0.0,36
7,1,1,10,18,56,15.0,0.0,36
7,1,1,10,53,63,37.0,0.0,36
7,1,1,10,14,56,10.0,0.0,36
7,1,1,10,6,4,10.0,0.0,36
7,1,1,10,17,56,23.0,0.0,36
7,1,1,10,13,56,18.0,0.0,36
7,1,1,10,1,118,11.0,0.0,47
7,1,1,10,14,56,10.0,0.0,36
7,1,1,10,1,79,10.0,0.0,36
7,1,1,10,16,56,10.0,0.0,36
7,1,1,10,24,79,10.0,0.0,36
7,1,1,10,25,57,24.0,0.0,36
7,1,1,10,11,56,37.0,0.0,36
7,1,1,10,27,23,26.0,0.0,37
7,1,1,10,24,26,40.0,0.0,36
7,1,1,10,11,126,10.0,0.0,36
7,1,1,10,17,26,24.0,0.0,36
7,1,1,10,120,44,71.0,0.0,36
7,1,1,10,5,26,16.0,0.0,36
7,1,1,10,198,96,79.0,0.0,36
7,1,1,10,2,140,80.0,0.0,20
7,1,1,10,34,102,13.0,0.0,36
7,1,1,10,8,118,20.0,0.0,51
7,1,1,10,2,8,14.0,0.0,36
7,1,1,10,27,102,16.0,0.0,36
7,1,1,10,35,60,59.0,0.0,36
7,1,1,10,12,26,22.0,0.0,36
7,1,1,10,11,118,12.0,0.0,36
7,1,1,10,36,63,10.0,0.0,36
7,1,1,10,5,8,10.0,0.0,32
7,1,1,10,16,23,80.0,0.0,41
7,1,1,10,31,129,17.0,0.0,53
7,1,1,10,53,140,65.0,0.0,25
7,1,1,10,53,140,10.0,0.0,25
7,1,1,10,5,57,24.0,0.0,36
7,1,1,0,2,118,20.0,0.0,38
7,1,1,0,1,118,20.0,0.0,36
7,1,1,0,3,118,20.0,0.0,36
7,1,1,0,20,57,21.0,0.0,36
7,1,1,0,2,79,20.0,0.0,36
7,1,1,0,7,118,61.0,0.0,36
7,1,1,0,6,118,20.0,0.0,36
8,0,1,25,11,56,78.0,31.2,118
8,0,1,25,15,56,31.0,12.4,118
10,1,1,25,26,57,28.0,10.64,48
12,0,1,25,44,19,15.0,6.0,31
12,0,1,25,24,19,15.0,6.0,54
12,0,1,25,34,19,15.0,6.0,36
12,0,1,25,4,19,15.0,6.0,33
12,0,1,25,6,19,15.0,6.0,35
12,0,1,25,10,19,15.0,6.0,36
13,0,1,22,15,118,15.01,4.21,48
13,0,1,22,21,118,0.74,0.21,48
13,0,1,22,21,118,0.74,0.21,48
13,0,1,22,21,118,0.74,0.21,48
13,0,1,22,15,118,0.71,0.2,48
9,0,1,8,5,79,18.0,6.3,59
9,0,1,8,14,88,33.0,11.55,44
9,0,1,8,23,79,18.0,6.3,54
9,0,1,8,12,26,22.0,7.7,58
9,0,1,8,6,26,22.0,7.7,30
9,0,1,8,19,129,22.0,7.7,35
9,0,1,8,21,79,22.0,7.7,45
9,0,1,8,12,129,18.0,6.3,45
9,0,1,8,16,56,35.0,12.25,37
9,0,1,8,110,26,26.0,9.1,38
9,0,1,8,17,57,22.0,7.7,47
9,0,1,8,21,57,22.0,7.7,30
9,0,1,8,36,88,37.0,12.95,33
9,0,1,8,8,53,22.0,7.7,49
9,0,0,8,16,57,37.0,12.95,118
4,1,0,12,100,79,29.0,9.57,10
4,1,0,12,177,79,29.0,9.57,53
1,0,1,25,7,122,59.0,20.65,118
1,0,1,25,21,79,34.0,11.9,118
2,0,1,9,64,118,53.5,13.38,37
2,0,1,9,61,118,83.5,20.88,24
2,0,1,9,9,118,13.5,3.38,27
2,0,1,9,16,118,47.0,11.75,25
2,0,1,9,7,118,23.5,5.88,52
2,0,1,9,18,118,53.5,13.38,25
2,0,1,9,11,118,23.5,5.88,33
2,0,1,9,4,118,13.5,3.38,24
2,0,1,9,4,118,13.5,3.38,25
2,0,1,9,47,118,113.0,28.25,53
2,0,1,9,22,118,53.5,13.38,28
2,0,1,9,209,118,317.0,79.25,22
2,0,1,9,9,118,17.0,4.25,48
2,0,1,9,4,118,13.5,3.38,25
2,0,1,17,73,118,144.0,36.0,43
2,0,1,17,45,118,72.0,18.0,58
2,0,1,17,33,118,100.5,25.13,25
2,0,1,17,57,118,63.5,15.88,38
2,0,1,4,380,118,252.85,63.21,34
6,1,1,16,16,79,29.7,17.82,31
6,1,1,16,189,4,59.4,35.64,54
6,1,1,16,8,79,39.6,23.76,46
6,1,1,16,133,4,69.3,41.58,46
6,1,1,16,19,139,79.2,47.52,61
6,1,1,16,55,4,69.3,41.58,28
6,1,1,16,9,4,29.7,17.82,53
6,1,1,16,8,4,49.5,29.7,45
6,1,1,16,124,4,69.3,41.58,41
6,1,1,16,10,126,9.9,5.94,31
6,1,1,16,12,4,69.3,41.58,48
6,1,1,16,36,139,0.0,166.32,46
6,1,1,16,18,4,79.2,47.52,31
6,1,1,16,17,41,29.7,17.82,51
6,1,1,16,39,139,39.6,23.76,31
6,1,1,16,16,139,0.0,65.34,30
6,1,1,16,56,129,29.7,17.82,41
6,1,1,16,52,4,59.4,35.64,37
6,1,1,16,4,68,0.0,17.82,29
6,1,1,16,47,79,0.0,23.76,56
6,1,1,16,6,129,29.7,17.82,32
6,1,1,16,23,4,49.5,29.7,34
6,1,1,16,27,91,207.9,124.74,58
7,1,1,1,73,23,112.0,0.0,54
7,1,1,1,37,53,112.0,0.0,36
7,1,1,1,41,26,34.0,0.0,36
7,1,1,1,7,145,35.0,0.0,36
7,1,1,1,47,118,21.0,0.0,36
7,1,1,1,12,63,64.0,0.0,36
7,1,1,1,2,79,20.0,0.0,36
7,1,1,1,14,129,22.0,0.0,36
7,1,1,1,64,118,25.0,0.0,36
7,1,1,1,6,88,20.0,0.0,36
7,1,1,1,7,57,32.0,0.0,36
7,1,1,1,57,57,20.0,0.0,36
7,1,1,1,61,41,20.0,0.0,36
7,1,1,1,37,102,20.0,0.0,36
7,1,1,1,7,102,31.0,0.0,36
7,1,1,1,41,56,38.0,0.0,36
7,1,1,1,39,68,44.0,0.0,36
7,1,1,1,40,68,43.0,0.0,36
7,1,1,1,9,79,38.0,0.0,30
7,1,1,1,107,102,20.0,0.0,36
7,1,1,1,76,68,112.0,0.0,36
7,1,1,1,8,79,23.0,0.0,20
7,1,1,1,8,113,20.0,0.0,36
7,1,1,1,8,129,42.0,0.0,36
7,1,1,1,37,102,20.0,0.0,36
7,1,1,1,16,53,30.0,0.0,36
7,1,1,1,85,57,20.0,0.0,36
7,1,1,10,56,102,44.0,0.0,36
7,1,1,10,55,129,34.0,0.0,36
7,1,1,10,129,118,80.0,0.0,19
7,1,1,10,10,123,21.0,0.0,36
7,1,1,10,72,4,80.0,0.0,36
7,1,1,10,197,102,30.0,0.0,36
7,1,1,10,1,79,10.0,0.0,36
7,1,1,10,64,140,74.0,0.0,24
7,1,1,10,41,140,10.0,0.0,45
7,1,1,10,30,56,14.0,0.0,36
7,1,1,10,23,129,43.0,0.0,36
7,1,1,10,6,79,10.0,0.0,34
7,1,1,10,44,118,24.0,0.0,36
7,1,1,10,20,26,16.0,0.0,36
7,1,1,10,61,41,10.0,0.0,36
7,1,1,10,22,26,20.0,0.0,36
7,1,1,10,24,26,28.0,0.0,36
7,1,1,10,3,118,10.0,0.0,36
7,1,1,10,15,56,20.0,0.0,36
7,1,1,10,6,56,15.0,0.0,36
7,1,1,10,30,56,21.0,0.0,36
7,1,1,10,58,118,67.0,0.0,36
7,1,1,10,304,145,14.0,0.0,36
7,1,1,10,37,129,0.0,0.0,36
7,1,1,10,2,79,10.0,0.0,21
7,1,1,10,22,4,12.0,0.0,36
7,1,1,10,14,129,10.0,0.0,66
7,1,1,10,66,118,28.0,0.0,36
7,1,1,10,67,140,10.0,0.0,51
7,1,1,10,42,140,75.0,0.0,38
7,1,1,10,141,63,24.0,0.0,23
7,1,1,0,2,140,109.0,0.0,27
7,1,1,0,9,118,20.0,0.0,36
7,1,1,0,2,56,20.0,0.0,36
7,1,1,0,50,140,110.0,0.0,22
7,1,1,0,9,118,47.0,0.0,36
7,1,1,0,11,118,20.0,0.0,36
7,1,1,0,29,118,20.0,0.0,36
8,0,1,25,0,56,93.0,37.2,118
10,1,1,15,39,61,86.0,32.68,48
12,0,1,25,5,19,15.0,6.0,55
12,0,1,25,10,19,15.0,6.0,24
13,0,1,22,147,118,2.47,0.69,48
13,0,1,22,22,118,5.08,1.43,48
9,0,1,8,1,26,22.0,7.7,23
9,0,1,8,15,26,35.0,12.25,56
9,0,1,8,17,129,22.0,7.7,56
9,0,1,8,73,129,22.0,7.7,58
9,0,1,8,58,129,22.0,7.7,54
9,0,1,8,11,26,26.0,9.1,66
9,0,1,8,4,79,18.0,6.3,51
9,0,1,8,6,53,22.0,7.7,55
9,0,1,8,26,26,40.0,14.0,46
9,0,1,8,61,129,33.0,11.55,53
9,0,1,8,30,129,22.0,7.7,55
9,0,1,8,5,79,18.0,6.3,59
6,1,0,16,45,140,39.6,23.76,32
6,1,0,16,55,140,39.6,23.76,32
7,1,0,1,4,129,41.0,0.0,118
2,0,1,9,48,118,113.0,28.25,54
2,0,1,9,21,118,11.5,2.88,30
2,0,1,9,20,118,34.5,8.63,28
2,0,1,9,174,118,13.5,3.38,37
2,0,1,9,33,118,50.5,12.63,53
2,0,1,9,12,118,23.0,5.75,28
2,0,1,9,32,118,62.0,15.5,45
2,0,1,9,29,118,23.5,5.88,25
2,0,1,9,6,118,13.5,3.38,30
2,0,1,9,5,118,18.0,4.5,33
2,0,1,9,55,118,94.5,23.63,24
2,0,1,9,21,118,47.0,11.75,42
2,0,1,17,2,118,30.0,7.5,44
2,0,1,17,35,118,78.5,19.63,16
2,0,1,17,10,118,41.5,10.38,61
2,0,1,17,11,118,41.5,10.38,40
2,0,1,17,96,118,165.0,41.25,20
2,0,1,17,20,118,63.5,15.88,31
2,0,1,17,9,118,41.5,10.38,30
2,0,1,17,5,118,18.5,4.63,14
2,0,1,13,13,118,60.0,15.0,53
2,0,1,13,47,118,104.0,26.0,37
2,0,1,4,368,118,252.85,63.21,33
2,0,1,4,373,118,252.85,63.21,28
6,1,1,16,9,57,0.0,17.82,31
6,1,1,16,34,119,128.7,77.22,49
6,1,1,16,11,4,59.4,35.64,55
6,1,1,16,40,20,108.9,65.34,31
6,1,1,16,29,79,29.7,17.82,31
6,1,1,16,38,29,0.0,23.76,64
6,1,1,16,56,4,0.0,59.4,53
6,1,1,16,48,29,99.0,59.4,64
6,1,1,16,61,93,158.4,95.04,37
6,1,1,16,53,4,69.3,41.58,31
6,1,1,16,54,122,69.3,41.58,66
6,1,1,16,13,4,69.3,41.58,31
6,1,1,16,14,123,89.1,53.46,31
6,1,1,16,45,79,29.7,17.82,30
6,1,1,16,50,4,79.2,47.52,37
6,1,1,16,28,79,29.7,17.82,33
6,1,1,16,9,129,29.7,17.82,36
6,1,1,16,27,23,89.1,53.46,51
6,1,1,16,7,79,29.7,17.82,38
6,1,1,16,69,4,59.4,35.64,40
6,1,1,16,6,23,69.3,41.58,31
6,1,1,16,5,104,29.7,17.82,31
6,1,1,16,54,4,69.3,41.58,55
6,1,1,16,63,4,89.1,53.46,34
6,1,1,16,39,63,0.0,41.58,25
6,1,1,16,35,125,158.4,95.04,31
6,1,1,16,7,129,49.5,29.7,26
6,1,1,16,6,79,0.0,11.88,41
6,1,1,16,3,79,29.7,17.82,33
6,1,1,16,19,96,108.9,65.34,57
6,1,1,16,61,129,39.6,23.76,51
7,1,1,1,6,129,88.0,0.0,36
7,1,1,1,72,63,66.0,0.0,36
7,1,1,1,9,126,64.0,0.0,36
7,1,1,1,194,88,20.0,0.0,36
7,1,1,1,70,88,20.0,0.0,36
7,1,1,1,47,18,112.0,0.0,36
7,1,1,1,28,57,30.0,0.0,36
7,1,1,1,5,118,86.0,0.0,36
7,1,1,1,9,53,89.0,0.0,36
7,1,1,1,8,129,0.0,0.0,28
7,1,1,1,15,129,31.0,0.0,33
7,1,1,1,21,140,83.0,0.0,35
7,1,1,1,59,126,22.0,0.0,36
7,1,1,1,20,129,33.0,0.0,36
7,1,1,1,11,145,25.0,0.0,36
7,1,1,1,3,129,20.0,0.0,35
7,1,1,1,43,79,20.0,0.0,39
7,1,1,1,34,129,22.0,0.0,36
7,1,1,1,16,56,36.0,0.0,36
7,1,1,1,11,26,67.0,0.0,36
7,1,1,1,5,26,47.0,0.0,36
7,1,1,1,63,140,98.0,0.0,50
7,1,1,1,40,139,100.0,0.0,36
7,1,1,1,11,79,20.0,0.0,36
7,1,1,1,17,53,20.0,0.0,36
7,1,1,1,13,79,20.0,0.0,36
7,1,1,1,12,129,20.0,0.0,40
7,1,1,10,13,102,10.0,0.0,35
7,1,1,10,160,123,26.0,0.0,36
7,1,1,10,58,53,20.0,0.0,36
7,1,1,10,59,26,30.0,0.0,36
7,1,1,10,20,63,36.0,0.0,36
7,1,1,10,148,138,25.0,0.0,36
7,1,1,10,63,139,69.0,0.0,36
7,1,1,10,1,118,13.0,0.0,36
7,1,1,10,24,53,13.0,0.0,36
7,1,1,10,148,138,25.0,0.0,36
7,1,1,10,28,21,31.0,0.0,36
7,1,1,10,14,26,46.0,0.0,36
7,1,1,10,303,145,14.0,0.0,36
7,1,1,10,56,57,24.0,0.0,36
7,1,1,10,5,68,54.0,0.0,36
7,1,1,10,7,56,10.0,0.0,36
7,1,1,10,42,4,39.0,0.0,36
7,1,1,10,2,56,10.0,0.0,36
7,1,1,10,36,26,35.0,0.0,36
7,1,1,10,25,23,0.0,0.0,29
7,1,1,10,4,140,54.0,0.0,39
7,1,1,10,3,102,10.0,0.0,36
7,1,1,10,6,118,10.0,0.0,36
7,1,1,10,21,118,11.0,0.0,27
7,1,1,10,84,53,17.0,0.0,36
7,1,1,10,3,8,14.0,0.0,36
7,1,1,10,20,118,80.0,0.0,46
7,1,1,10,31,140,10.0,0.0,27
7,1,1,10,8,79,32.0,0.0,36
7,1,1,10,22,118,23.0,0.0,36
7,1,1,10,6,102,30.0,0.0,36
7,1,1,10,41,129,10.0,0.0,36
7,1,1,10,3,118,10.0,0.0,36
7,1,1,10,34,86,24.0,0.0,36
7,1,1,10,41,68,34.0,0.0,36
7,1,1,10,7,118,21.0,0.0,36
7,1,1,10,4,145,16.0,0.0,36
7,1,1,0,14,129,20.0,0.0,32
7,1,1,0,5,118,20.0,0.0,39
7,1,1,0,2,118,20.0,0.0,45
7,1,1,0,188,44,20.0,0.0,36
7,1,1,0,75,145,20.0,0.0,36
7,1,1,0,1,26,20.0,0.0,36
7,1,1,0,21,140,20.0,0.0,20
7,1,1,0,15,26,40.0,0.0,36
7,1,1,0,13,29,20.0,0.0,36
7,1,1,0,2,145,20.0,0.0,36
7,1,1,0,3,118,20.0,0.0,36
7,1,1,0,13,138,70.0,0.0,36
7,1,1,0,12,79,20.0,0.0,46
7,1,1,0,4,26,20.0,0.0,36
7,1,1,0,8,139,20.0,0.0,36
7,1,1,0,7,80,22.0,0.0,36
7,1,1,0,3,102,20.0,0.0,36
8,0,1,25,77,56,60.0,24.0,118
10,1,1,25,7,57,28.0,10.64,48
10,1,1,25,6,57,28.0,10.64,48
12,0,1,25,2,19,15.0,6.0,35
13,0,1,22,125,118,10.04,2.81,48
13,0,1,22,118,118,13.12,3.68,48
13,0,1,22,196,118,0.19,0.05,48
9,0,1,8,7,79,18.0,6.3,73
9,0,1,8,5,26,22.0,7.7,48
9,0,1,8,21,26,40.0,14.0,44
9,0,1,8,1,79,18.0,6.3,50
9,0,1,25,52,140,121.0,42.35,36
3,1,0,12,154,79,29.0,9.57,25
1,0,1,2,18,102,34.53,12.09,48
2,0,1,9,7,118,13.5,3.38,49
2,0,1,9,9,118,11.5,2.88,29
2,0,1,9,13,118,29.5,7.38,27
2,0,1,9,14,118,17.0,4.25,31
2,0,1,9,20,118,35.5,8.88,36
2,0,1,9,10,118,47.0,11.75,37
2,0,1,9,13,118,13.5,3.38,44
2,0,1,9,91,118,72.0,18.0,40
2,0,1,9,16,118,13.5,3.38,41
2,0,1,9,34,118,50.5,12.63,52
2,0,1,9,14,118,47.0,11.75,25
2,0,1,9,13,118,13.5,3.38,23
2,0,1,9,7,118,17.0,4.25,37
2,0,1,9,20,118,53.5,13.38,26
2,0,1,9,19,118,0.0,13.38,33
2,0,1,9,16,118,53.5,13.38,30
2,0,1,9,13,118,29.5,7.38,39
2,0,1,9,8,118,17.0,4.25,36
2,0,1,17,198,118,42.0,10.5,51
2,0,1,17,9,118,83.0,20.75,34
2,0,1,17,20,118,45.5,11.38,44
2,0,1,17,17,118,63.5,15.88,26
2,0,1,17,20,118,63.5,15.88,27
2,0,1,17,5,118,18.5,4.63,41
2,0,1,17,8,118,18.5,4.63,25
2,0,1,17,8,118,18.5,4.63,34
2,0,1,17,8,118,41.5,10.38,34
2,0,1,4,365,118,187.85,46.96,45
2,0,1,3,367,118,389.35,97.34,28
6,1,1,16,7,129,39.6,23.76,41
6,1,1,16,1,129,9.9,5.94,53
6,1,1,16,35,5,49.5,29.7,31
6,1,1,16,4,4,29.7,17.82,52
6,1,1,16,9,129,29.7,17.82,48
6,1,1,16,3,131,29.7,17.82,41
6,1,1,16,7,4,59.4,35.64,56
6,1,1,16,38,4,19.8,11.88,31
6,1,1,16,17,139,39.6,23.76,55
6,1,1,16,12,129,49.5,29.7,50
6,1,1,16,21,59,0.0,47.52,37
6,1,1,16,7,4,39.6,23.76,44
6,1,1,16,8,104,39.6,23.76,28
6,1,1,16,21,126,29.7,17.82,57
6,1,1,16,18,79,19.8,11.88,27
6,1,1,16,42,129,0.0,23.76,25
6,1,1,16,25,4,99.0,59.4,47
6,1,1,16,7,4,29.7,17.82,35
6,1,1,16,19,139,0.0,53.46,58
6,1,1,16,11,61,69.3,41.58,58
6,1,1,16,12,129,79.2,47.52,60
6,1,1,16,10,129,49.5,29.7,31
6,1,1,16,187,4,99.0,59.4,48
6,1,1,16,14,79,39.6,23.76,35
6,1,1,16,4,4,29.7,17.82,28
6,1,1,16,66,79,39.6,23.76,61
7,1,1,1,58,63,42.0,0.0,45
7,1,1,1,27,145,21.0,0.0,36
7,1,1,1,9,63,112.0,0.0,36
7,1,1,1,132,79,36.0,0.0,39
7,1,1,1,25,102,20.0,0.0,36
7,1,1,1,10,77,32.0,0.0,58
7,1,1,1,13,26,49.0,0.0,36
7,1,1,1,10,53,44.0,0.0,36
7,1,1,1,37,129,67.0,0.0,38
7,1,1,1,11,139,108.0,0.0,36
7,1,1,1,2,129,21.0,0.0,31
7,1,1,1,130,53,22.0,0.0,36
7,1,1,1,111,26,47.0,0.0,36
7,1,1,1,80,79,20.0,0.0,36
7,1,1,1,21,139,101.0,0.0,36
7,1,1,1,80,79,20.0,0.0,36
7,1,1,1,55,139,20.0,0.0,36
7,1,1,1,62,129,23.0,0.0,36
7,1,1,1,13,56,28.0,0.0,36
7,1,1,1,16,53,20.0,0.0,31
7,1,1,1,12,129,20.0,0.0,36
7,1,1,1,39,140,112.0,0.0,21
7,1,1,1,5,139,29.0,0.0,36
7,1,1,1,14,79,20.0,0.0,36
7,1,1,1,39,139,76.0,0.0,36
7,1,1,1,57,139,112.0,0.0,36
7,1,1,1,4,79,47.0,0.0,36
7,1,1,1,88,77,42.0,0.0,45
